Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
6.448509e-01,0.02,0.06
6.448510e-01,0.04,-3.8147e-08
6.448512e-01,0.06,0.06
6.448514e-01,0.04,-3.8147e-08
6.448515e-01,0.04,0.06
6.448517e-01,0.04,-3.8147e-08
6.448518e-01,0.04,0.06
6.448520e-01,0.04,-3.8147e-08
6.448522e-01,0.04,0.06
6.448523e-01,0.02,-3.8147e-08
6.448525e-01,0.06,0.06
6.448526e-01,0.02,-3.8147e-08
6.448528e-01,0.04,0.06
6.448530e-01,0.04,-3.8147e-08
6.448531e-01,0.04,0.06
6.448533e-01,0.04,-3.8147e-08
6.448534e-01,0.02,0.06
6.448536e-01,0.04,-3.8147e-08
6.448538e-01,0.04,0.06
6.448539e-01,0.04,-3.8147e-08
6.448541e-01,0.04,0.06
6.448542e-01,0.04,-3.8147e-08
6.448544e-01,0.02,0.06
6.448546e-01,0.04,-3.8147e-08
6.448547e-01,0.04,0.06
6.448549e-01,0.04,0.02
6.448550e-01,0.04,0.06
6.448552e-01,0.04,-3.8147e-08
6.448554e-01,0.04,0.06
6.448555e-01,0.04,-3.8147e-08
6.448557e-01,0.02,0.06
6.448558e-01,0.04,-3.8147e-08
6.448560e-01,0.04,0.06
6.448562e-01,0.04,-3.8147e-08
6.448563e-01,0.04,0.06
6.448565e-01,0.04,-3.8147e-08
6.448566e-01,0.04,0.06
6.448568e-01,0.04,0.02
6.448570e-01,0.04,0.06
6.448571e-01,0.04,-3.8147e-08
6.448573e-01,0.04,0.06
6.448574e-01,0.04,-3.8147e-08
6.448576e-01,0.04,0.06
6.448578e-01,0.04,-3.8147e-08
6.448579e-01,0.02,0.06
6.448581e-01,0.04,-3.8147e-08
6.448582e-01,0.04,0.06
6.448584e-01,0.04,-3.8147e-08
6.448586e-01,0.04,0.06
6.448587e-01,0.04,-3.8147e-08
6.448589e-01,0.04,0.06
6.448590e-01,0.04,0.02
6.448592e-01,-3.8147e-08,0.06
6.448594e-01,0.04,-3.8147e-08
6.448595e-01,0.04,0.06
6.448597e-01,0.06,-3.8147e-08
6.448598e-01,0.04,0.06
6.448600e-01,0.02,-3.8147e-08
6.448602e-01,0.04,0.06
6.448603e-01,0.04,-3.8147e-08
6.448605e-01,0.04,0.06
6.448606e-01,0.04,0.02
6.448608e-01,0.04,0.06
6.448610e-01,0.06,-3.8147e-08
6.448611e-01,0.02,0.06
6.448613e-01,0.04,-3.8147e-08
6.448614e-01,0.04,0.06
6.448616e-01,0.04,-3.8147e-08
6.448618e-01,0.04,0.06
6.448619e-01,0.04,-3.8147e-08
6.448621e-01,0.02,0.06
6.448622e-01,0.04,-3.8147e-08
6.448624e-01,0.04,0.08
6.448626e-01,0.04,-3.8147e-08
6.448627e-01,0.04,0.06
6.448629e-01,0.04,-3.8147e-08
6.448630e-01,0.04,0.08
6.448632e-01,0.04,-3.8147e-08
6.448634e-01,0.04,0.06
6.448635e-01,0.04,-3.8147e-08
6.448637e-01,0.04,0.08
6.448638e-01,0.04,-3.8147e-08
6.448640e-01,0.04,0.06
6.448642e-01,0.04,-3.8147e-08
6.448643e-01,0.04,0.06
6.448645e-01,0.04,-3.8147e-08
6.448646e-01,0.02,0.06
6.448648e-01,0.04,-3.8147e-08
6.448650e-01,0.04,0.06
6.448651e-01,0.04,-3.8147e-08
6.448653e-01,0.02,0.06
6.448654e-01,0.02,-3.8147e-08
6.448656e-01,0.02,0.06
6.448658e-01,0.02,-3.8147e-08
6.448659e-01,0.02,0.06
6.448661e-01,0.02,-3.8147e-08
6.448662e-01,0.04,0.06
6.448664e-01,0.04,-3.8147e-08
6.448666e-01,0.02,0.06
6.448667e-01,0.04,-3.8147e-08
6.448669e-01,0.04,0.06
6.448670e-01,0.02,-3.8147e-08
6.448672e-01,0.02,0.06
6.448674e-01,0.04,-3.8147e-08
6.448675e-01,-3.8147e-08,0.06
6.448677e-01,0.04,-3.8147e-08
6.448678e-01,0.04,0.06
6.448680e-01,0.04,-3.8147e-08
6.448682e-01,0.04,0.06
6.448683e-01,0.04,-3.8147e-08
6.448685e-01,0.04,0.06
6.448686e-01,0.04,-3.8147e-08
6.448688e-01,0.04,0.06
6.448690e-01,0.02,-3.8147e-08
6.448691e-01,0.02,0.06
6.448693e-01,0.04,-3.8147e-08
6.448694e-01,0.04,0.06
6.448696e-01,0.02,-3.8147e-08
6.448698e-01,0.04,0.06
6.448699e-01,0.02,-3.8147e-08
6.448701e-01,0.02,0.06
6.448702e-01,0.04,-3.8147e-08
6.448704e-01,0.04,0.06
6.448706e-01,0.02,-3.8147e-08
6.448707e-01,0.04,0.06
6.448709e-01,0.04,-3.8147e-08
6.448710e-01,0.04,0.06
6.448712e-01,0.04,-3.8147e-08
6.448714e-01,0.04,0.06
6.448715e-01,0.04,-3.8147e-08
6.448717e-01,0.04,0.06
6.448718e-01,0.02,-3.8147e-08
6.448720e-01,0.02,0.06
6.448722e-01,0.04,-3.8147e-08
6.448723e-01,0.02,0.06
6.448725e-01,0.02,-3.8147e-08
6.448726e-01,0.04,0.06
6.448728e-01,0.02,-3.8147e-08
6.448730e-01,0.02,0.06
6.448731e-01,0.02,-3.8147e-08
6.448733e-01,0.02,0.06
6.448734e-01,0.04,-3.8147e-08
6.448736e-01,0.04,0.06
6.448738e-01,0.04,-3.8147e-08
6.448739e-01,0.04,0.06
6.448741e-01,0.02,-3.8147e-08
6.448742e-01,0.04,0.06
6.448744e-01,0.02,-3.8147e-08
6.448746e-01,0.04,0.06
6.448747e-01,0.04,0.02
6.448749e-01,0.04,0.06
6.448750e-01,0.04,-3.8147e-08
6.448752e-01,0.04,0.06
6.448754e-01,0.04,0.02
6.448755e-01,0.04,0.06
6.448757e-01,0.02,-3.8147e-08
6.448758e-01,0.02,0.06
6.448760e-01,0.04,-3.8147e-08
6.448762e-01,0.04,0.06
6.448763e-01,0.04,-3.8147e-08
6.448765e-01,0.06,0.06
6.448766e-01,0.04,0.02
6.448768e-01,0.06,0.06
6.448770e-01,0.04,0.02
6.448771e-01,0.02,0.06
6.448773e-01,0.04,-3.8147e-08
6.448774e-01,0.02,0.06
6.448776e-01,0.04,-3.8147e-08
6.448778e-01,0.04,0.06
6.448779e-01,0.04,-3.8147e-08
6.448781e-01,0.04,0.06
6.448782e-01,0.02,-3.8147e-08
6.448784e-01,0.06,0.06
6.448786e-01,0.02,-3.8147e-08
6.448787e-01,0.04,0.06
6.448789e-01,0.04,0.02
6.448790e-01,0.04,0.06
6.448792e-01,0.04,-3.8147e-08
6.448794e-01,0.04,0.06
6.448795e-01,0.04,-3.8147e-08
6.448797e-01,0.04,0.06
6.448798e-01,0.04,-3.8147e-08
6.448800e-01,0.02,0.06
6.448802e-01,0.02,-3.8147e-08
6.448803e-01,-3.8147e-08,0.06
6.448805e-01,0.02,-3.8147e-08
6.448806e-01,0.02,0.06
6.448808e-01,0.02,-3.8147e-08
6.448810e-01,0.04,0.06
6.448811e-01,0.04,-3.8147e-08
6.448813e-01,0.02,0.06
6.448814e-01,0.04,-3.8147e-08
6.448816e-01,0.02,0.06
6.448818e-01,0.04,-3.8147e-08
6.448819e-01,0.04,0.06
6.448821e-01,0.02,-3.8147e-08
6.448822e-01,0.02,0.06
6.448824e-01,0.04,-3.8147e-08
6.448826e-01,0.02,0.06
6.448827e-01,0.04,-3.8147e-08
6.448829e-01,0.04,0.06
6.448830e-01,0.04,-3.8147e-08
6.448832e-01,0.04,0.06
6.448834e-01,0.04,-3.8147e-08
6.448835e-01,0.04,0.06
6.448837e-01,0.04,-3.8147e-08
6.448838e-01,0.04,0.06
6.448840e-01,0.04,-3.8147e-08
6.448842e-01,-3.8147e-08,0.06
6.448843e-01,0.04,-3.8147e-08
6.448845e-01,0.04,0.06
6.448846e-01,0.04,-3.8147e-08
6.448848e-01,0.04,0.06
6.448850e-01,0.04,-3.8147e-08
6.448851e-01,0.02,0.06
6.448853e-01,0.02,-3.8147e-08
6.448854e-01,0.02,0.06
6.448856e-01,0.04,-3.8147e-08
6.448858e-01,0.04,0.06
6.448859e-01,0.02,-3.8147e-08
6.448861e-01,0.02,0.06
6.448862e-01,0.04,-3.8147e-08
6.448864e-01,0.02,0.06
6.448866e-01,0.04,-3.8147e-08
6.448867e-01,0.02,0.06
6.448869e-01,0.02,-3.8147e-08
6.448870e-01,0.04,0.06
6.448872e-01,0.02,-3.8147e-08
6.448874e-01,0.04,0.06
6.448875e-01,0.04,-3.8147e-08
6.448877e-01,0.04,0.06
6.448878e-01,0.04,-3.8147e-08
6.448880e-01,0.04,0.06
6.448882e-01,0.04,-3.8147e-08
6.448883e-01,0.04,0.06
6.448885e-01,0.04,-3.8147e-08
6.448886e-01,0.02,0.06
6.448888e-01,0.04,-3.8147e-08
6.448890e-01,0.04,0.06
6.448891e-01,0.04,-3.8147e-08
6.448893e-01,0.04,0.06
6.448894e-01,0.04,-3.8147e-08
6.448896e-01,0.04,0.06
6.448898e-01,0.04,-3.8147e-08
6.448899e-01,0.04,0.06
6.448901e-01,0.06,-3.8147e-08
6.448902e-01,0.04,0.06
6.448904e-01,0.02,-3.8147e-08
6.448906e-01,0.04,0.06
6.448907e-01,0.06,-3.8147e-08
6.448909e-01,0.04,0.06
6.448910e-01,0.04,-3.8147e-08
6.448912e-01,0.04,0.06
6.448914e-01,0.04,-3.8147e-08
6.448915e-01,0.06,0.06
6.448917e-01,0.04,-3.8147e-08
6.448918e-01,0.02,0.06
6.448920e-01,0.02,-3.8147e-08
6.448922e-01,0.04,0.06
6.448923e-01,0.06,-3.8147e-08
6.448925e-01,0.04,0.06
6.448926e-01,0.04,-3.8147e-08
6.448928e-01,0.04,0.06
6.448930e-01,0.06,-3.8147e-08
6.448931e-01,0.04,0.06
6.448933e-01,0.04,-3.8147e-08
6.448934e-01,0.04,0.06
6.448936e-01,-3.8147e-08,-3.8147e-08
6.448938e-01,0.04,0.06
6.448939e-01,0.04,-3.8147e-08
6.448941e-01,0.04,0.06
6.448942e-01,0.04,-3.8147e-08
6.448944e-01,0.04,0.06
6.448946e-01,0.04,-3.8147e-08
6.448947e-01,0.06,0.06
6.448949e-01,0.06,0.02
6.448950e-01,0.02,0.06
6.448952e-01,0.04,-3.8147e-08
6.448954e-01,0.04,0.06
6.448955e-01,0.04,-3.8147e-08
6.448957e-01,0.04,0.08
6.448958e-01,0.04,-3.8147e-08
6.448960e-01,0.04,0.06
6.448962e-01,0.06,-3.8147e-08
6.448963e-01,0.02,0.06
6.448965e-01,0.04,-3.8147e-08
6.448966e-01,0.04,0.06
6.448968e-01,0.04,-3.8147e-08
6.448970e-01,0.02,0.06
6.448971e-01,0.04,-3.8147e-08
6.448973e-01,0.04,0.06
6.448974e-01,0.02,-3.8147e-08
6.448976e-01,0.04,0.06
6.448978e-01,0.04,-3.8147e-08
6.448979e-01,0.04,0.06
6.448981e-01,0.04,0.02
6.448982e-01,0.04,0.06
6.448984e-01,0.02,-3.8147e-08
6.448986e-01,0.04,0.06
6.448987e-01,0.02,-3.8147e-08
6.448989e-01,0.04,0.06
6.448990e-01,0.04,-3.8147e-08
6.448992e-01,0.02,0.06
6.448994e-01,0.04,-3.8147e-08
6.448995e-01,0.02,0.06
6.448997e-01,0.04,-3.8147e-08
6.448998e-01,0.02,0.06
6.449000e-01,0.04,-3.8147e-08
6.449002e-01,0.04,0.06
6.449003e-01,0.04,-3.8147e-08
6.449005e-01,0.04,0.06
6.449006e-01,0.04,-3.8147e-08
6.449008e-01,0.02,0.06
6.449010e-01,0.02,-3.8147e-08
6.449011e-01,0.04,0.06
6.449013e-01,0.06,-3.8147e-08
6.449014e-01,0.02,0.06
6.449016e-01,0.04,-3.8147e-08
6.449018e-01,0.04,0.06
6.449019e-01,0.02,-3.8147e-08
6.449021e-01,0.04,0.06
6.449022e-01,0.04,0.02
6.449024e-01,0.04,0.06
6.449026e-01,0.04,-3.8147e-08
6.449027e-01,0.04,0.06
6.449029e-01,0.04,-3.8147e-08
6.449030e-01,0.02,0.06
6.449032e-01,0.02,-3.8147e-08
6.449034e-01,0.02,0.06
6.449035e-01,0.02,-3.8147e-08
6.449037e-01,0.02,0.06
6.449038e-01,0.02,-3.8147e-08
6.449040e-01,0.04,0.06
6.449042e-01,0.06,-3.8147e-08
6.449043e-01,0.06,0.06
6.449045e-01,0.04,-3.8147e-08
6.449046e-01,0.04,0.06
6.449048e-01,0.06,-3.8147e-08
6.449050e-01,0.04,0.06
6.449051e-01,0.04,-3.8147e-08
6.449053e-01,0.04,0.06
6.449054e-01,0.04,-3.8147e-08
6.449056e-01,0.02,0.04
6.449058e-01,0.02,-3.8147e-08
6.449059e-01,0.04,0.04
6.449061e-01,0.02,-3.8147e-08
6.449062e-01,0.04,0.06
6.449064e-01,0.04,-3.8147e-08
6.449066e-01,0.02,0.06
6.449067e-01,0.02,-3.8147e-08
6.449069e-01,0.02,0.06
6.449070e-01,0.02,-3.8147e-08
6.449072e-01,0.04,0.06
6.449074e-01,0.04,-3.8147e-08
6.449075e-01,0.02,0.06
6.449077e-01,0.02,-3.8147e-08
6.449078e-01,0.02,0.06
6.449080e-01,0.04,-3.8147e-08
6.449082e-01,0.04,0.06
6.449083e-01,0.04,-3.8147e-08
6.449085e-01,0.02,0.06
6.449086e-01,0.04,-3.8147e-08
6.449088e-01,0.02,0.06
6.449090e-01,0.04,-3.8147e-08
6.449091e-01,0.02,0.06
6.449093e-01,0.04,-3.8147e-08
6.449094e-01,0.04,0.06
6.449096e-01,0.04,-3.8147e-08
6.449098e-01,0.02,0.06
6.449099e-01,0.02,-3.8147e-08
6.449101e-01,0.04,0.06
6.449102e-01,0.04,-3.8147e-08
6.449104e-01,0.04,0.06
6.449106e-01,0.02,-3.8147e-08
6.449107e-01,0.04,0.06
6.449109e-01,0.06,-0.02
6.449110e-01,0.02,0.06
6.449112e-01,0.02,-3.8147e-08
6.449114e-01,0.04,0.06
6.449115e-01,0.04,-3.8147e-08
6.449117e-01,0.04,0.06
6.449118e-01,0.04,-3.8147e-08
6.449120e-01,0.04,0.06
6.449122e-01,0.04,-3.8147e-08
6.449123e-01,0.04,0.06
6.449125e-01,0.04,-3.8147e-08
6.449126e-01,0.04,0.06
6.449128e-01,0.06,-3.8147e-08
6.449130e-01,0.02,0.06
6.449131e-01,0.06,-3.8147e-08
6.449133e-01,0.04,0.06
6.449134e-01,0.04,-3.8147e-08
6.449136e-01,0.04,0.06
6.449138e-01,0.04,-3.8147e-08
6.449139e-01,0.04,0.06
6.449141e-01,0.04,-3.8147e-08
6.449142e-01,0.02,0.06
6.449144e-01,0.04,-3.8147e-08
6.449146e-01,0.02,0.06
6.449147e-01,0.04,-3.8147e-08
6.449149e-01,0.02,0.06
6.449150e-01,0.04,-3.8147e-08
6.449152e-01,0.02,0.06
6.449154e-01,0.02,-3.8147e-08
6.449155e-01,0.02,0.06
6.449157e-01,0.02,-3.8147e-08
6.449158e-01,0.02,0.06
6.449160e-01,0.02,-3.8147e-08
6.449162e-01,0.04,0.06
6.449163e-01,0.04,-3.8147e-08
6.449165e-01,0.02,0.06
6.449166e-01,0.02,-3.8147e-08
6.449168e-01,0.04,0.06
6.449170e-01,0.04,0.02
6.449171e-01,0.02,0.06
6.449173e-01,0.04,-3.8147e-08
6.449174e-01,0.04,0.06
6.449176e-01,0.04,-3.8147e-08
6.449178e-01,0.04,0.06
6.449179e-01,0.02,-3.8147e-08
6.449181e-01,0.02,0.06
6.449182e-01,0.02,-3.8147e-08
6.449184e-01,0.04,0.06
6.449186e-01,0.02,-3.8147e-08
6.449187e-01,0.02,0.06
6.449189e-01,0.04,-3.8147e-08
6.449190e-01,0.02,0.06
6.449192e-01,0.04,-3.8147e-08
6.449194e-01,0.04,0.06
6.449195e-01,0.04,-3.8147e-08
6.449197e-01,0.04,0.06
6.449198e-01,0.04,-3.8147e-08
6.449200e-01,0.02,0.06
6.449202e-01,0.02,-3.8147e-08
6.449203e-01,0.04,0.06
6.449205e-01,0.04,-3.8147e-08
6.449206e-01,0.04,0.06
6.449208e-01,0.02,-3.8147e-08
6.449210e-01,0.02,0.06
6.449211e-01,0.04,-3.8147e-08
6.449213e-01,0.04,0.06
6.449214e-01,0.04,-3.8147e-08
6.449216e-01,0.04,0.06
6.449218e-01,0.04,-3.8147e-08
6.449219e-01,0.02,0.06
6.449221e-01,0.02,-3.8147e-08
6.449222e-01,0.02,0.06
6.449224e-01,0.02,-3.8147e-08
6.449226e-01,0.02,0.06
6.449227e-01,0.04,-3.8147e-08
6.449229e-01,0.02,0.06
6.449230e-01,0.04,-3.8147e-08
6.449232e-01,0.04,0.04
6.449234e-01,0.04,-3.8147e-08
6.449235e-01,0.04,0.06
6.449237e-01,0.04,-3.8147e-08
6.449238e-01,0.04,0.06
6.449240e-01,0.04,-3.8147e-08
6.449242e-01,0.02,0.06
6.449243e-01,0.04,-3.8147e-08
6.449245e-01,0.04,0.06
6.449246e-01,0.04,-3.8147e-08
6.449248e-01,0.04,0.06
6.449250e-01,0.04,-3.8147e-08
6.449251e-01,0.04,0.06
6.449253e-01,0.06,-3.8147e-08
6.449254e-01,0.04,0.06
6.449256e-01,0.04,-3.8147e-08
6.449258e-01,0.04,0.06
6.449259e-01,0.02,-3.8147e-08
6.449261e-01,0.02,0.06
6.449262e-01,0.04,-3.8147e-08
6.449264e-01,0.02,0.06
6.449266e-01,0.04,-3.8147e-08
6.449267e-01,0.04,0.06
6.449269e-01,0.04,-3.8147e-08
6.449270e-01,0.02,0.06
6.449272e-01,0.02,-3.8147e-08
6.449274e-01,0.04,0.06
6.449275e-01,0.04,-3.8147e-08
6.449277e-01,0.02,0.06
6.449278e-01,0.04,-0.02
6.449280e-01,0.02,0.06
6.449282e-01,0.02,-3.8147e-08
6.449283e-01,0.04,0.06
6.449285e-01,0.04,-3.8147e-08
6.449286e-01,0.02,0.04
6.449288e-01,0.04,-3.8147e-08
6.449290e-01,0.04,0.06
6.449291e-01,0.04,-3.8147e-08
6.449293e-01,0.04,0.06
6.449294e-01,0.02,-3.8147e-08
6.449296e-01,0.04,0.06
6.449298e-01,0.04,-3.8147e-08
6.449299e-01,0.04,0.06
6.449301e-01,0.02,-3.8147e-08
6.449302e-01,0.04,0.06
6.449304e-01,0.02,-3.8147e-08
6.449306e-01,0.02,0.06
6.449307e-01,0.02,-3.8147e-08
6.449309e-01,0.04,0.06
6.449310e-01,0.04,-3.8147e-08
6.449312e-01,0.02,0.06
6.449314e-01,0.04,-3.8147e-08
6.449315e-01,0.04,0.06
6.449317e-01,0.02,-3.8147e-08
6.449318e-01,0.02,0.06
6.449320e-01,0.04,-3.8147e-08
6.449322e-01,0.02,0.06
6.449323e-01,0.04,-3.8147e-08
6.449325e-01,0.04,0.06
6.449326e-01,0.04,0.02
6.449328e-01,0.04,0.06
6.449330e-01,0.04,-3.8147e-08
6.449331e-01,0.04,0.06
6.449333e-01,0.02,-3.8147e-08
6.449334e-01,0.04,0.06
6.449336e-01,0.02,-3.8147e-08
6.449338e-01,0.04,0.06
6.449339e-01,0.02,-3.8147e-08
6.449341e-01,0.02,0.06
6.449342e-01,0.06,-3.8147e-08
6.449344e-01,0.02,0.06
6.449346e-01,0.06,-3.8147e-08
6.449347e-01,0.04,0.06
6.449349e-01,0.02,-3.8147e-08
6.449350e-01,0.04,0.06
6.449352e-01,0.04,-3.8147e-08
6.449354e-01,0.04,0.06
6.449355e-01,0.04,-3.8147e-08
6.449357e-01,0.02,0.06
6.449358e-01,0.02,-3.8147e-08
6.449360e-01,0.02,0.06
6.449362e-01,0.02,-3.8147e-08
6.449363e-01,0.04,0.06
6.449365e-01,0.02,-3.8147e-08
6.449366e-01,0.02,0.06
6.449368e-01,0.04,-3.8147e-08
6.449370e-01,0.02,0.06
6.449371e-01,0.02,-3.8147e-08
6.449373e-01,0.02,0.06
6.449374e-01,0.02,-3.8147e-08
6.449376e-01,0.04,0.06
6.449378e-01,0.02,-3.8147e-08
6.449379e-01,0.04,0.06
6.449381e-01,0.02,-3.8147e-08
6.449382e-01,0.04,0.06
6.449384e-01,0.02,-3.8147e-08
6.449386e-01,0.04,0.06
6.449387e-01,0.02,-3.8147e-08
6.449389e-01,0.04,0.06
6.449390e-01,0.02,-3.8147e-08
6.449392e-01,0.04,0.06
6.449394e-01,0.04,-3.8147e-08
6.449395e-01,0.02,0.06
6.449397e-01,0.02,-3.8147e-08
6.449398e-01,0.04,0.04
6.449400e-01,0.02,-3.8147e-08
6.449402e-01,0.04,0.06
6.449403e-01,0.04,-3.8147e-08
6.449405e-01,0.04,0.06
6.449406e-01,0.04,-3.8147e-08
6.449408e-01,0.04,0.06
6.449410e-01,0.02,-3.8147e-08
6.449411e-01,0.04,0.06
6.449413e-01,0.04,-3.8147e-08
6.449414e-01,0.02,0.06
6.449416e-01,0.04,-3.8147e-08
6.449418e-01,0.04,0.06
6.449419e-01,0.02,-3.8147e-08
6.449421e-01,0.04,0.06
6.449422e-01,0.04,-3.8147e-08
6.449424e-01,0.04,0.06
6.449426e-01,0.04,-3.8147e-08
6.449427e-01,0.02,0.06
6.449429e-01,0.02,-3.8147e-08
6.449430e-01,0.02,0.06
6.449432e-01,0.04,-3.8147e-08
6.449434e-01,0.04,0.06
6.449435e-01,0.04,-3.8147e-08
6.449437e-01,0.04,0.06
6.449438e-01,0.06,-3.8147e-08
6.449440e-01,0.02,0.06
6.449442e-01,0.04,-3.8147e-08
6.449443e-01,0.04,0.06
6.449445e-01,0.04,-3.8147e-08
6.449446e-01,0.04,0.06
6.449448e-01,0.02,-3.8147e-08
6.449450e-01,0.04,0.06
6.449451e-01,0.02,-3.8147e-08
6.449453e-01,0.04,0.06
6.449454e-01,0.04,-3.8147e-08
6.449456e-01,0.04,0.06
6.449458e-01,0.02,-3.8147e-08
6.449459e-01,0.02,0.06
6.449461e-01,0.02,-3.8147e-08
6.449462e-01,0.04,0.06
6.449464e-01,0.04,-3.8147e-08
6.449466e-01,0.04,0.06
6.449467e-01,0.02,-3.8147e-08
6.449469e-01,0.04,0.06
6.449470e-01,0.04,-3.8147e-08
6.449472e-01,0.02,0.06
6.449474e-01,0.04,-3.8147e-08
6.449475e-01,0.02,0.06
6.449477e-01,0.04,-3.8147e-08
6.449478e-01,0.02,0.06
6.449480e-01,0.04,-3.8147e-08
6.449482e-01,0.04,0.06
6.449483e-01,0.04,-3.8147e-08
6.449485e-01,0.02,0.06
6.449486e-01,0.04,-3.8147e-08
6.449488e-01,0.04,0.06
6.449490e-01,0.04,-3.8147e-08
6.449491e-01,0.06,0.06
6.449493e-01,0.04,-3.8147e-08
6.449494e-01,0.04,0.06
6.449496e-01,0.04,-3.8147e-08
6.449498e-01,0.02,0.06
6.449499e-01,0.04,-3.8147e-08
6.449501e-01,0.06,0.06
6.449502e-01,0.02,-3.8147e-08
6.449504e-01,0.02,0.06
6.449506e-01,0.04,-3.8147e-08
6.449507e-01,0.02,0.06
6.449509e-01,0.02,-3.8147e-08
6.449510e-01,0.04,0.06
6.449512e-01,0.04,-3.8147e-08
6.449514e-01,0.02,0.06
6.449515e-01,0.02,-3.8147e-08
6.449517e-01,0.02,0.06
6.449518e-01,0.04,-3.8147e-08
6.449520e-01,0.04,0.06
6.449522e-01,0.04,-3.8147e-08
6.449523e-01,0.04,0.06
6.449525e-01,0.02,-3.8147e-08
6.449526e-01,0.04,0.06
6.449528e-01,0.04,-3.8147e-08
6.449530e-01,0.02,0.06
6.449531e-01,0.02,-3.8147e-08
6.449533e-01,0.02,0.06
6.449534e-01,0.04,-3.8147e-08
6.449536e-01,0.02,0.06
6.449538e-01,0.02,-3.8147e-08
6.449539e-01,0.02,0.06
6.449541e-01,0.04,-3.8147e-08
6.449542e-01,0.04,0.06
6.449544e-01,0.04,-3.8147e-08
6.449546e-01,-3.8147e-08,0.06
6.449547e-01,0.02,-3.8147e-08
6.449549e-01,0.02,0.06
6.449550e-01,0.04,-3.8147e-08
6.449552e-01,0.02,0.06
6.449554e-01,0.02,-3.8147e-08
6.449555e-01,0.04,0.06
6.449557e-01,0.04,-3.8147e-08
6.449558e-01,0.02,0.06
6.449560e-01,0.02,-3.8147e-08
6.449562e-01,0.04,0.06
6.449563e-01,0.04,-3.8147e-08
6.449565e-01,0.02,0.06
6.449566e-01,0.04,-3.8147e-08
6.449568e-01,0.02,0.06
6.449570e-01,0.04,-3.8147e-08
6.449571e-01,0.04,0.06
6.449573e-01,0.04,0.02
6.449574e-01,0.02,0.06
6.449576e-01,0.04,-3.8147e-08
6.449578e-01,0.04,0.06
6.449579e-01,0.04,-3.8147e-08
6.449581e-01,0.04,0.06
6.449582e-01,0.06,-3.8147e-08
6.449584e-01,0.02,0.08
6.449586e-01,0.04,0.02
6.449587e-01,0.02,0.06
6.449589e-01,0.06,-3.8147e-08
6.449590e-01,0.02,0.06
6.449592e-01,0.02,-3.8147e-08
6.449594e-01,0.04,0.06
6.449595e-01,0.04,-3.8147e-08
6.449597e-01,0.04,0.06
6.449598e-01,0.06,0.02
6.449600e-01,0.04,0.06
6.449602e-01,0.04,-3.8147e-08
6.449603e-01,0.02,0.06
6.449605e-01,0.04,-3.8147e-08
6.449606e-01,0.04,0.06
6.449608e-01,0.02,-3.8147e-08
6.449610e-01,0.02,0.06
6.449611e-01,0.04,-3.8147e-08
6.449613e-01,0.02,0.06
6.449614e-01,0.04,-3.8147e-08
6.449616e-01,0.02,0.06
6.449618e-01,0.04,-3.8147e-08
6.449619e-01,0.04,0.06
6.449621e-01,0.04,-3.8147e-08
6.449622e-01,0.04,0.06
6.449624e-01,0.02,-3.8147e-08
6.449626e-01,0.04,0.06
6.449627e-01,0.02,-3.8147e-08
6.449629e-01,0.02,0.06
6.449630e-01,0.02,-3.8147e-08
6.449632e-01,0.02,0.06
6.449634e-01,0.02,-3.8147e-08
6.449635e-01,0.04,0.06
6.449637e-01,0.02,-3.8147e-08
6.449638e-01,0.04,0.06
6.449640e-01,0.02,-3.8147e-08
6.449642e-01,0.02,0.06
6.449643e-01,0.04,-3.8147e-08
6.449645e-01,0.04,0.06
6.449646e-01,0.04,-3.8147e-08
6.449648e-01,0.04,0.06
6.449650e-01,0.04,-3.8147e-08
6.449651e-01,0.04,0.06
6.449653e-01,0.02,-3.8147e-08
6.449654e-01,0.04,0.06
6.449656e-01,0.04,-3.8147e-08
6.449658e-01,0.02,0.06
6.449659e-01,0.04,-3.8147e-08
6.449661e-01,0.04,0.06
6.449662e-01,0.04,-3.8147e-08
6.449664e-01,0.04,0.06
6.449666e-01,0.02,-3.8147e-08
6.449667e-01,0.04,0.06
6.449669e-01,0.04,-3.8147e-08
6.449670e-01,0.04,0.06
6.449672e-01,0.04,-3.8147e-08
6.449674e-01,0.04,0.06
6.449675e-01,0.04,-3.8147e-08
6.449677e-01,0.04,0.06
6.449678e-01,0.04,-3.8147e-08
6.449680e-01,0.04,0.06
6.449682e-01,0.06,-3.8147e-08
6.449683e-01,0.02,0.06
6.449685e-01,0.04,-3.8147e-08
6.449686e-01,0.04,0.06
6.449688e-01,0.02,-3.8147e-08
6.449690e-01,0.04,0.06
6.449691e-01,0.02,-3.8147e-08
6.449693e-01,0.02,0.06
6.449694e-01,0.02,-3.8147e-08
6.449696e-01,0.02,0.06
6.449698e-01,0.04,-3.8147e-08
6.449699e-01,0.02,0.06
6.449701e-01,0.04,-3.8147e-08
6.449702e-01,0.04,0.06
6.449704e-01,0.02,-3.8147e-08
6.449706e-01,0.04,0.06
6.449707e-01,0.04,-3.8147e-08
